Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,imgURL
Crony,"1-20-3 Higashiazabu, Minato-ku, Tokyo, 106-0044, Japan",Tokyo,"19,000","19,000",JPY,French,139.743318,35.655765,81367125085,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/crony-1194937,http://www.fft-crony.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/368b6c0ba9ff4d84b034fb07fd92fbe0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/106a71adc8b84398b8255f727a7bdb21?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/15fb056749c04b21b27ebdbd31f000ef?width=1000']"
Floril챔ge,"2-5-4 Jingumae, Shibuya-ku, Tokyo, 150-0001, Japan",Tokyo,"9,500","19,000",JPY,French,139.71369,35.672277,81364400878,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/florilege,https://www.aoyama-florilege.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/53d3421fe22646f88bcc5f4a14c8d7f5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/280a1e2e26d24534ab64bd0667daa97b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/902fc36af88b4de68afd6a195c7ea94d?width=1000']"
Usukifugu Yamadaya,"4-11-14 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan",Tokyo,"29,000","41,000",JPY,Fugu / Pufferfish,139.7226951,35.658213,81334995501,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/usukifugu-yamadaya,https://www.usukifugu-yamadaya.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d4f24e7ccbaa4b3694daf07b4f22ed47?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8563de4ea5ec4ba6bc724283a162b8df?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2c800b70746946b29f308006175794f5?width=1000']"
Kobikicho Tomoki,"4-12-2 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"38,000","43,000",JPY,Sushi,139.768149,35.670064,81355503401,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kobikicho-tomoki,http://www.sushi-tomoki.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8ccdc766289841f68616abf026156670?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f9432b5d2277490aa7f26da07910ffd4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6553d9f20dc743ecb9bc58baf64e247e?width=1000']"
Seizan,"2-17-29 Mita, Minato-ku, Tokyo, 108-0073, Japan",Tokyo,"18,000","50,000",JPY,Japanese,139.739951,35.647424,81334518320,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/seizan,https://seizan-mita.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/908b7e4a71304e8c91c0d5aae9e7e2ed?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/60395e61051e4860b73a1e1bad6d1173?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8f47a1308b664b7f93e0708625c78f12?width=1000']"
Ginza Kojyu,"5-4-8 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"25,000","45,000",JPY,Japanese,139.7631055,35.6713964,81362159544,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ginza-koju,http://www.kojyu.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7a017bae520549359e58b3c5cc8b31be?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6fd37d3168f644f0815398aa7ee01b0f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/11b7d0367c2e47838e4dd4558cbd3c84?width=1000']"
Sukiyabashi Jiro Roppongiten,"6-12-2 Roppongi, Minato-ku, Tokyo, 106-0032, Japan",Tokyo,"25,000","39,000",JPY,Sushi,139.729049,35.658713,81354136626,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sukiyabashi-jiro-roppongiten,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8352ded01b4f488e9096cd13bb38dc73?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d04bee086b7e41e6b8f77bf582516f15?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6a0cc5bdf20147db935662b545d00a04?width=1000']"
PIERRE GAGNAIRE,"1-12-33 Akasaka, Minato-ku, Tokyo, 107-0052, Japan",Tokyo,"9,000","38,000",JPY,French,139.741089,35.668231,81335051185,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/pierre-gagnaire-1194140,https://anaintercontinental-tokyo.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/399cbf06fcb84724a22541dc1a6dd0aa?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bfecdbb05a3246a786d55b1966210656?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c4ceb30b2afa4f469caaf21ffa447c68?width=1000']"
ESqUISSE,"5-4-6 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"13,000","31,000",JPY,French,139.7634411,35.6717167,81355375580,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/esquisse,https://www.esquissetokyo.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e8e823c9fb7140cca7a7d1609cd753a5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bffd900cd0574251b86ac0ae2c6292a6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4bf34ba85e01453dbd0f1742299221ae?width=1000']"
Akasaka Kikunoi,"6-13-8 Akasaka, Minato-ku, Tokyo, 107-0052, Japan",Tokyo,"14,000","37,000",JPY,Japanese,139.734068,35.669869,81335686055,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi,https://kikunoi.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9b5cc94f0f994e038820aadb607d3d82?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e386049c413b438bbd61269e51187ff5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1aec302117b9499b95405fe1de8f7004?width=1000']"
Sushi Kimura,"3-21-8 Tamagawa, Setagaya-ku, Tokyo, 158-0094, Japan",Tokyo,"26,000","33,000",JPY,Sushi,139.624364,35.616,,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-kimura-1193998,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4205e91046c546b689b1b350532223f0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/58a27c74be6d4d8ba2955af67be9de65?width=1000']"
NARISAWA,"2-6-15 Minamiaoyama, Minato-ku, Tokyo, 107-0062, Japan",Tokyo,"25,000","43,000",JPY,Innovative,139.722147,35.671585,81357850799,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/narisawa,http://www.narisawa-yoshihiro.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/030162fd84c449d19aa7dc7eee2bc6d7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/890887dbf1fd4a9aae105c6648407059?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/79d0840da18640229cc125181ce81fd6?width=1000']"
Ginza Shinohara,"2-8-17 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"33,000","33,000",JPY,Japanese,139.767805,35.673039,81362630345,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ginza-shinohara,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d55b7bce97504683b5326aae02a876ae?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c1015a8937254cd9ae375aa3bc77873e?width=1000']"
Kaiseki Tsujitome,"1-5-8 Motoakasaka, Minato-ku, Tokyo, 107-0051, Japan",Tokyo,"19,000","53,000",JPY,Japanese,139.733632,35.677383,81334033984,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kaiseki-tsujitome,http://www.tsujitome.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/852bc0cec23f4a19896eb7cb07ac8a70?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d6d5b973ca3d41cf91744bf687006f4f?width=1000']"
횋dition Koji Shimomura,"3-1-1 Roppongi, Minato-ku, Tokyo, 106-0032, Japan",Tokyo,"11,000","32,000",JPY,French,139.738152,35.66558,81355494562,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/edition-koji-shimomura,https://www.koji-shimomura.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d9252776bb88492ab68834061bd85997?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/57bc530a67414cc1a337be9ffabe6ec9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/102b8c0fcc964d2795eaacff8ceef457?width=1000']"
Sawada,"5-9-19 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"28,000","38,000",JPY,Sushi,139.7652771,35.6704915,81335714711,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sawada,,2 MICHELIN Stars,['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0570e0dbc03840f4aa4694d30c250a44?width=1000']
ZURRIOLA,"6-8-7 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"11,000","28,000",JPY,Spanish,139.7625586,35.6698891,81332895331,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/zurriola,http://zurriola.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/36f13a1543624cab9cdeac3a8bb396c0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/02ca1818db734d1d80047dca0d32a0c4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0d52d48387f415ab489d7ce7796d523?width=1000']"
Kaiseki Komuro,"35-4 Wakamiyacho, Shinjuku-ku, Tokyo, 162-0827, Japan",Tokyo,"19,000","73,000",JPY,Japanese,139.7383758,35.6993011,81332353332,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kaiseki-komuro,http://kaiseki-komuro.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/24c6ad3016964b00a7ea78628eaf97f3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7201ea33c5e4442f819f213a6c158c21?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/af35d54a53004006bf9aed65bf95db10?width=1000']"
Kutan,"2-5-5 Shintomi, Chuo-ku, Tokyo, 104-0041, Japan",Tokyo,"31,000","34,000",JPY,Japanese,139.7740739,35.6715708,81355430335,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kutan,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e4d347fc98614171b781643ecc26caca?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e571903dc32543638a1b46bdc694c4b4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1eacf5f6ccaa4c29925bab09fc5faf6c?width=1000']"
Tentempura Uchitsu,"5-25-4 Hiroo, Shibuya-ku, Tokyo, 150-0012, Japan",Tokyo,"31,000","31,000",JPY,Tempura,139.721271,35.647881,81364089591,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tentempura-uchitsu,http://tempura-uchitsu.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/97172711e2224ef386d779a013a1d89f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/54a522d0508c4da2915dfca3e7c3a851?width=1000']"
Tempura Ginya,"5-17-9 Shirokanedai, Minato-ku, Tokyo, 108-0071, Japan",Tokyo,"21,000","21,000",JPY,Tempura,139.723162,35.637444,81354227612,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-ginya,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/65091ce770f140889f885ce635bc059b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1cc1d3918da24c5096570cab80a9a170?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/85c97d642e2646a5a8abfda248105351?width=1000']"
Kioicho Fukudaya,"1-13 Kioicho, Chiyoda-ku, Tokyo, 102-0094, Japan",Tokyo,"20,000","53,000",JPY,Japanese,139.735961,35.680298,81332618577,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kioicho-fukudaya,https://www.kioicho-fukudaya.jp/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/556e6c1bb12b41cf96fa99caae6489c6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1f3ff1be21b04e478321ce27cbda94aa?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/913fc62416b64d72bf0f9e5e2ef0a33e?width=1000']"
Harutaka,"8-3-1 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",Tokyo,"30,000","45,000",JPY,Sushi,139.7591865,35.6692615,81335731144,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/harutaka,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e34bdef0d76e4a77ae283a63dcfc65c1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0163944e15ca49678b684f616f396e3b?width=1000']"
Kojima,"6F Boon the Shop, 21 Apgujeong-ro 60-gil, Gangnam-gu, SEOUL, South Korea",SEOUL,"200,000","380,000",KRW,Sushi,127.04193,37.52559,82220561291,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/kojima,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/82f5e8dc981c4c25a43757db587ce337?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4140cd45a2e148bea82b385903491aa8?width=1000']"
alla Prima,"13 Hakdong-ro 17-gil, Gangnam-gu, SEOUL, South Korea",SEOUL,"77,000","200,000",KRW,Innovative,127.02602,37.51346,8225112555,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,https://www.allaprima.co.kr/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3b4e62f1803b436c9ef22978611e1060?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8a8bef0610f647a78854786aae405fa5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/096b17d311fc415ab71525645a2bff40?width=1000']"
Jungsik,"11 Seolleung-ro 158-gil, Gangnam-gu, SEOUL, South Korea",SEOUL,"78,000","230,000",KRW,Contemporary,127.041069,37.525584,8225174654,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,https://www.jungsik.kr/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/950139e0576b4f20b20638630b3a8494?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5e7ac6b81c474d2ea0aa5516c95290be?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd382536a68b4ffda192a5f9428283f1?width=1000']"
Mosu,"45 Itaewon-ro 55ga-gil, Yongsan-gu, SEOUL, South Korea",SEOUL,"140,000","270,000",KRW,Innovative,126.99935,37.53644,8227935995,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mosu,http://mosuseoul.com,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd7499c2e5b44bee9ecd9af18151c3f9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3ede2072761e4e13a1556a75660f5515?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0564cb651fb94a40b1878c5d07333e58?width=1000']"
Kwonsooksoo,"4F, 37 Apgujeong-ro 80-gil, Gangnam-gu, SEOUL, South Korea",SEOUL,"105,000","240,000",KRW,Korean,127.04355,37.52437,8225426268,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,https://www.kwonsooksoo.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3686c4197bee4becac4a8e8d3e52366d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9f989cdd50ea42fb8f3c7cbe31c79465?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ed31444dc2ef431a98a81a526cea7111?width=1000']"
Joo Ok,"3F The Plaza Hotel, 119 Sogong-ro, Jung-gu, SEOUL, South Korea",SEOUL,"90,000","200,000",KRW,Korean,126.97806,37.56462,8225189393,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/joo-ok,,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f67baf2ce07b45f58c8b49926f92c553?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4b9c1aa8d7a8433bb91eebb4f6367063?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7796374b9bd54b75994ecb55d88bb48b?width=1000']"
Mingles,"2F, 19 Dosan-daero 67-gil, Gangnam-gu, SEOUL, South Korea",SEOUL,"120,000","220,000",KRW,Contemporary,127.04414,37.52533,8225157306,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mingles,http://www.restaurant-mingles.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e0ddca0b64ca40698344d9a9d94e316a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ab77d7b59dbf43b0a916a701aac96319?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/62ab4634ac1849e18ae553f90a1c629e?width=1000']"
Agli Amici,"via Liguria 252, Godia, 33100, Italy",Godia,100,140,EUR,Modern Cuisine,13.2661148,46.1022873,3.90433E+11,https://guide.michelin.com/en/friuli-venezia-giulia/godia/restaurant/agli-amici,https://www.agliamici.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/564a83ec4c8b4ab99f7e2942a7101117?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3752ae67c8144ef6b3233c6bc20e59cd?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f85d7694885044758ed09ea88e93828c?width=1000']"
dan챠 maison,"via I Traversa Montetignuso 28, Ischia, 80077, Italy",Ischia,110,265,EUR,"Creative, Italian",13.9481302,40.7265369,39081993190,https://guide.michelin.com/en/campania/ischia/restaurant/dani-maison,https://danimaison.it,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6cd4300ceed74f9d981782fb004b3135?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/be72ac76d84048389e9d18821a2e6af9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4e3c6a4d198e41e7903cea447e06b04c?width=1000']"
Castel finedining,"vicolo dei Castagni 18, Tirol, 39019, Italy",Tirol,178,208,EUR,"Creative, Modern Cuisine",11.1568653,46.6862223,3.90474E+11,https://guide.michelin.com/en/trentino-alto-adige/tirol/restaurant/trenkerstube,https://www.castelfinedining.com,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/07229b410eb34ed7a173636a05b1e4e0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5e676c0d88424a5cb6a0bd8ffca2c7b6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0e79a90dbfec4b37a8976555cf84bc43?width=1000']"
La Peca,"via Alberto Giovanelli 2, Lonigo, 36045, Italy",Lonigo,95,200,EUR,"Creative, Contemporary",11.3990641,45.3848934,3.90445E+11,https://guide.michelin.com/en/veneto/lonigo/restaurant/la-peca,https://www.lapeca.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a2afaaf970aa43d484b9a8b2296f9093?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/adbb9f95157c4e2a8141f5bb10edcff7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/669e64e0eee74324a537387d5a0af033?width=1000']"
La Madia,"corso Filippo Re Capriata 22, Licata, 92027, Italy",Licata,120,170,EUR,"Creative, Sicilian",13.9338055,37.1070131,3.90923E+11,https://guide.michelin.com/en/sicilia/licata/restaurant/la-madia,http://www.ristorantelamadia.it,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f887f4a13a304e3ba914cb9966b21d7d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/543509544e974bf1ad0f9de0abee5d70?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5c748583597a4a938b759518cded78f1?width=1000']"
La Trota,"via Santa Susanna 33, localit횪 Piedicolle, Rivodutri, 02010, Italy",Rivodutri,140,140,EUR,"Creative, Regional Cuisine",12.8486278,42.4982957,3.90747E+11,https://guide.michelin.com/en/lazio/rivodutri/restaurant/la-trota,https://www.latrota.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0191ff2b1ca54323a8165bfa9e24e086?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a93a2747f1cc4300bae88df42637f5e6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e40030e3be124be8a3eb5744f81096ae?width=1000']"
Villa Crespi,"via Fava 18, Orta San Giulio, 28016, Italy",Orta San Giulio,160,190,EUR,"Creative, Mediterranean Cuisine",8.4159486,45.7964778,3.90323E+11,https://guide.michelin.com/en/piemonte/orta-san-giulio/restaurant/villa-crespi,https://www.villacrespi.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/37257ce62dbe4e5f8b7f73597870961a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ff393c4a5bda4538a44e101c6cf12936?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/17ca9155e72c45939c5d83a50b60ebc6?width=1000']"
Taverna Estia,"via Guido De Ruggiero 108, Brusciano, 80031, Italy",Brusciano,130,190,EUR,Creative,14.4232938,40.9083323,3.90815E+11,https://guide.michelin.com/en/campania/brusciano/restaurant/taverna-estia,https://www.tavernaestia.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d33cc124512d4ceb88f22adda5bc5593?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fef4487c597c45528eddfe20ed3c6ad6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e215efb238734150938e50ad1dc88ada?width=1000']"
Caino,"via della Chiesa 4, Montemerano, 58050, Italy",Montemerano,185,190,EUR,Modern Cuisine,11.4906283,42.6220221,3.90565E+11,https://guide.michelin.com/en/toscana/montemerano/restaurant/caino,http://www.dacaino.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/28be17e1c3e9455f825deaf3c03ef223?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/abf6c6f687804274aabbf877573460f9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e213b2348b984cde9025b0dd320e3814?width=1000']"
Quattro Passi,"via Vespucci 13/n, Marina del Cantone, 80061, Italy",Marina del Cantone,75,200,EUR,"Mediterranean Cuisine, Italian",14.3537561,40.5857091,3.90818E+11,https://guide.michelin.com/en/campania/marina-del-cantone/restaurant/quattro-passi,http://www.ristorantequattropassi.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/68162e0afc85422c84838a5602c024ba?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/40600c2fdaa2441a93be07713cddb6f1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e0c29a62cd0a43839a3738bb0f44ab11?width=1000']"
Antica Osteria Cera,"via Marghera 24, Lughetto, 30010, Italy",Lughetto,70,250,EUR,"Seafood, Modern Cuisine",12.1302222,45.3881476,3.90415E+11,https://guide.michelin.com/en/veneto/lughetto/restaurant/antica-osteria-cera,https://www.osteriacera.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9e70ad071aa6410ca713942013849185?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9044ae19ae96427d9465f9997525f0bd?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/158eea872db5470981b6a64853e8c136?width=1000']"
L'Olivo,"Via Capodimonte 14, Anacapri, 80071, Italy",Anacapri,180,220,EUR,"Creative, Italian",14.22207,40.55598,3.9082E+11,https://guide.michelin.com/en/campania/anacapri/restaurant/l-olivo,https://www.capripalace.com/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d8bdda610d4b435486e764784e1864fc?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d795fdd8889f48f1baf6cfe6bbbdc5be?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/da6be4f0d7d24fc2aead580dda1c4b02?width=1000']"
Kr챔sios,"via San Giovanni 59, Telese, 82037, Italy",Telese,150,150,EUR,"Creative, Contemporary",14.5000207,41.2045624,3.90825E+11,https://guide.michelin.com/en/campania/telese/restaurant/kresios,https://www.kresios.it/,2 MICHELIN Stars,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/79bf177e0d234d9496e86ab8ae45fb69?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2c732c41ec724fffb9a7395860f380b1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cbeafdada910400bb28fff16d55f056e?width=1000']"
